entropy,executable_ext,script_ext,doc_or_media_ext,valid_pe,embedded_pe,obfuscation,suspicious_strings,label,path
0.6393401898744311,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_linux.go
0.6624522385964452,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_linux_arm.go
0.6780240573299637,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_linux_arm64.go
0.6533297910298124,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_linux_loong64.go
0.6516467433187377,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_linux_mips64x.go
0.6178485996716664,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_linux_noinit.go
0.6777806228098937,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_linux_ppc64x.go
0.663875446418282,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_linux_riscv64.go
0.6681069108954061,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_linux_s390x.go
0.6697929415430045,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_loong64.go
0.6814840257290362,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_loong64.s
0.6490975686918593,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_mips64x.go
0.6112423475626108,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_mipsx.go
0.6476653672651266,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_netbsd_arm64.go
0.661046666075017,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/gopath/pkg/mod/golang.org/x/sys@v0.39.0/cpu/cpu_openbsd_arm64.go
